"","SpecimenAccession","SpecimenBarcode","DeterminationCalcFullName","Collectors","CollectorNumber","Day","Month","Year","Accounted.for","Buds","Flowers","Fruits","Notes","Percent.Buds","Percent.Flowers","Percent.Fruit","doy","spClean","cult","hyb"
"63399","63399","0049548MOR","Tilia cordata Mill. subsp. cordata","Podrasky, N","717V86",23,6,1986,"Yes",1,13,5,NA,5.26315789473684,68.421052631579,26.3157894736842,174,"Tilia cordata",FALSE,FALSE
"93112","93112","0049479MOR","Tilia cordata Mill. subsp. cordata","Packard, S","3650V90",17,7,1990,"Yes",0,0,46,NA,0,0,100,198,"Tilia cordata",FALSE,FALSE
"93263","93263","0049480MOR","Tilia cordata Mill. subsp. cordata","Packard, S","3651V90",17,7,1990,"Yes",0,0,54,NA,0,0,100,198,"Tilia cordata",FALSE,FALSE
"155786","155786","0040419MOR","Tilia cordata Mill. subsp. cordata","Stephens, M","9",27,6,2003,"Yes",109,50,0,NA,68.5534591194969,31.4465408805031,0,178,"Tilia cordata",FALSE,FALSE
"155787","155787","0040420MOR","Tilia cordata Mill. subsp. cordata","Stephens, M","10",30,6,2003,"Yes",37,149,0,NA,19.8924731182796,80.1075268817204,0,181,"Tilia cordata",FALSE,FALSE
"187834","187834","0099156MOR","Tilia cordata Mill. subsp. cordata","Worcester, L","LW280",3,8,2018,"Yes",0,0,23,NA,0,0,100,215,"Tilia cordata",FALSE,FALSE
"195720","195720",NA,"Tilia cordata Mill. subsp. cordata","Dorrell, J","19028v25",23,10,2025,"Yes",0,0,4,NA,0,0,100,296,"Tilia cordata",FALSE,FALSE
"92541","92541","0071250MOR","Tilia cordata subsp. sibirica (M.B.Bayer) Pigott","Erickson, C","3545V90",19,6,1990,"Yes",1,62,7,NA,1.42857142857143,88.5714285714286,10,170,"Tilia cordata",FALSE,FALSE
"92613","92613","0071251MOR","Tilia cordata subsp. sibirica (M.B.Bayer) Pigott","Erickson, C","3546V90",19,6,1990,"Yes",28,24,0,NA,53.8461538461538,46.1538461538462,0,170,"Tilia cordata",FALSE,FALSE
"119776","119776","0071217MOR","Tilia cordata subsp. sibirica (M.B.Bayer) Pigott","Altvatter, K","6565V94",6,6,1994,"Yes",11,12,0,NA,47.8260869565217,52.1739130434783,0,157,"Tilia cordata",FALSE,FALSE
"120843","120843","0071218MOR","Tilia cordata subsp. sibirica (M.B.Bayer) Pigott","Packard, S","6720V94",16,8,1994,"Yes",0,0,36,NA,0,0,100,228,"Tilia cordata",FALSE,FALSE
"122245","122245","0071249MOR","Tilia cordata subsp. sibirica (M.B.Bayer) Pigott","Hess, WJ","6809V94",30,8,1994,"Yes",0,0,49,NA,0,0,100,242,"Tilia cordata",FALSE,FALSE
"172717","172717","0057742MOR","Tilia dasystyla subsp. caucasica (V.Engl.) Pigott","Beck, J","13135v11",25,8,2011,"Yes",0,0,4,NA,0,0,100,237,"Tilia dasystyla",FALSE,FALSE
"187837","187837","0099160MOR","Tilia dasystyla subsp. caucasica (V.Engl.) Pigott","Worcester, L","LW320",16,8,2018,"Yes",0,0,8,NA,0,0,100,228,"Tilia dasystyla",FALSE,FALSE
"195743","195743",NA,"Tilia dasystyla subsp. caucasica (V.Engl.) Pigott","Dorrell, J","19020v25",23,10,2025,"Yes",0,0,3,NA,0,0,100,296,"Tilia dasystyla",FALSE,FALSE
"145616","145616","0049566MOR","Tilia henryana Szyszyl.","Ayers, G","8925V99",11,7,1999,"Yes",179,30,0,NA,85.6459330143541,14.3540669856459,0,192,"Tilia henryana",FALSE,FALSE
"34701","34701","0049564MOR","Tilia amurensis subsp. amurensis","Hess, WJ","4442",6,10,1978,"Yes",0,0,24,NA,0,0,100,279,"Tilia amurensis",FALSE,FALSE
"74185","74185","0050026MOR","Tilia amurensis subsp. amurensis","Podrasky, N","1311V87",7,7,1987,"Yes",79,41,2,NA,64.7540983606557,33.6065573770492,1.63934426229508,188,"Tilia amurensis",FALSE,FALSE
"120600","120600","0049565MOR","Tilia amurensis subsp. amurensis","Packard, S","6726V94",16,8,1994,"Yes",0,0,37,NA,0,0,100,228,"Tilia amurensis",FALSE,FALSE
"122246","122246","0049563MOR","Tilia amurensis subsp. amurensis","Hess, WJ","6808V94",30,8,1994,"Yes",0,0,32,NA,0,0,100,242,"Tilia amurensis",FALSE,FALSE
"36811","36811","0050028MOR","Tilia japonica (Miq.) Simonk.","Hess, WJ","4762",10,7,1979,"Yes",0,11,38,NA,0,22.4489795918367,77.5510204081633,191,"Tilia japonica",FALSE,FALSE
"36825","36825","0049561MOR","Tilia japonica (Miq.) Simonk.","Hess, WJ","4406",26,7,1978,"Yes",3,42,154,NA,1.50753768844221,21.105527638191,77.3869346733668,207,"Tilia japonica",FALSE,FALSE
"36826","36826","0049562MOR","Tilia japonica (Miq.) Simonk.","Hess, WJ","4405",25,7,1978,"Yes",25,70,79,NA,14.367816091954,40.2298850574713,45.4022988505747,206,"Tilia japonica",FALSE,FALSE
"36828","36828","0049477MOR","Tilia japonica (Miq.) Simonk.","Hess, WJ","4763",10,7,1979,"Yes",0,3,3,NA,0,50,50,191,"Tilia japonica",FALSE,FALSE
"74186","74186","0050027MOR","Tilia japonica (Miq.) Simonk.","Podrasky, N","1309V87",7,7,1987,"Yes",25,26,2,NA,47.1698113207547,49.0566037735849,3.77358490566038,188,"Tilia japonica",FALSE,FALSE
"93283","93283","0050025MOR","Tilia japonica (Miq.) Simonk.","Packard, S","3655V90",17,7,1990,"Yes",113,148,18,NA,40.5017921146953,53.0465949820789,6.45161290322581,198,"Tilia japonica",FALSE,FALSE
"120630","120630","0050024MOR","Tilia japonica (Miq.) Simonk.","Packard, S","6727V94",16,8,1994,"Yes",0,0,52,NA,0,0,100,228,"Tilia japonica",FALSE,FALSE
"121691","121691","0050021MOR","Tilia japonica (Miq.) Simonk.","Altvatter, K","6912V94",20,10,1994,"Yes",0,0,10,NA,0,0,100,293,"Tilia japonica",FALSE,FALSE
"121695","121695","0050023MOR","Tilia japonica (Miq.) Simonk.","Jarvis, B","6902V94",19,10,1994,"Yes",0,0,21,NA,0,0,100,292,"Tilia japonica",FALSE,FALSE
"121715","121715","0050022MOR","Tilia japonica (Miq.) Simonk.","Altvatter, K","6911V94",20,10,1994,"Yes",0,0,28,NA,0,0,100,293,"Tilia japonica",FALSE,FALSE
"143944","143944","0050020MOR","Tilia japonica (Miq.) Simonk.","Ayers, G","8924V99",11,7,1999,"Yes",2,17,4,NA,8.69565217391304,73.9130434782609,17.3913043478261,192,"Tilia japonica",FALSE,FALSE
"152468","152468","0050019MOR","Tilia japonica (Miq.) Simonk.","Packard, S","9277V01",10,7,2001,"Yes",0,0,49,NA,0,0,100,191,"Tilia japonica",FALSE,FALSE
"177299","177299","0064263MOR","Tilia japonica (Miq.) Simonk.","Potenberg, K","13926v13",6,8,2013,"Yes",0,0,19,NA,0,0,100,218,"Tilia japonica",FALSE,FALSE
"177300","177300","0064264MOR","Tilia japonica (Miq.) Simonk.","Potenberg, K","13927v13",6,8,2013,"Yes",0,0,15,NA,0,0,100,218,"Tilia japonica",FALSE,FALSE
"179440","179440","0076015MOR","Tilia japonica (Miq.) Simonk.","Aloian, J","14233v14",16,7,2014,"Yes",9,19,13,NA,21.9512195121951,46.3414634146341,31.7073170731707,197,"Tilia japonica",FALSE,FALSE
"187824","187824","0099158MOR","Tilia japonica (Miq.) Simonk.","Worcester, L","LW310",9,8,2018,"Yes",0,0,12,NA,0,0,100,221,"Tilia japonica",FALSE,FALSE
"89846","89846","0050029MOR","Tilia maximowicziana Shiras.","Packard, S","2793V89",25,7,1989,"Yes",0,0,7,NA,0,0,100,206,"Tilia maximowicziana",FALSE,FALSE
"28122","28122","0071270MOR","Tilia mongolica Maxim.","Lesica, P","s.n.",10,7,1972,"Yes",80,76,0,NA,51.2820512820513,48.7179487179487,0,192,"Tilia mongolica",FALSE,FALSE
"28123","28123","0071271MOR","Tilia mongolica Maxim.","Lesica, P","s.n.",7,7,1972,"Yes",93,33,0,NA,73.8095238095238,26.1904761904762,0,189,"Tilia mongolica",FALSE,FALSE
"28124","28124","0071272MOR","Tilia mongolica Maxim.","Ciolac, C","s.n.",10,7,1969,"Yes",10,49,16,NA,13.3333333333333,65.3333333333333,21.3333333333333,191,"Tilia mongolica",FALSE,FALSE
"36823","36823","0071269MOR","Tilia mongolica Maxim.","Hess, WJ","4761",9,7,1979,"Yes",47,30,0,NA,61.038961038961,38.961038961039,0,190,"Tilia mongolica",FALSE,FALSE
"36840","36840","0049457MOR","Tilia mongolica Maxim.","Hess, WJ","4748",6,7,1979,"Yes",55,22,7,NA,65.4761904761905,26.1904761904762,8.33333333333333,187,"Tilia mongolica",FALSE,FALSE
"54628","54628","0071268MOR","Tilia mongolica Maxim.","Stoynoff, N","s.n.",10,7,1984,"Yes",149,100,0,NA,59.8393574297189,40.1606425702811,0,192,"Tilia mongolica",FALSE,FALSE
"95434","95434","0050052MOR","Tilia mongolica Maxim.","Packard, S","3906V90",14,8,1990,"Yes",0,0,20,NA,0,0,100,226,"Tilia mongolica",FALSE,FALSE
"127877","127877","0050051MOR","Tilia mongolica Maxim.","Altvatter, K","7207V95",10,7,1995,"Yes",23,33,0,NA,41.0714285714286,58.9285714285714,0,191,"Tilia mongolica",FALSE,FALSE
"143960","143960","0050050MOR","Tilia mongolica Maxim.","Philip, M","s.n.",28,6,1999,"Yes",218,42,0,NA,83.8461538461538,16.1538461538462,0,179,"Tilia mongolica",FALSE,FALSE
"145619","145619","0050049MOR","Tilia mongolica Maxim.","Philip, M","s.n.",28,6,1999,"Yes",200,24,0,NA,89.2857142857143,10.7142857142857,0,179,"Tilia mongolica",FALSE,FALSE
"146187","146187","0050048MOR","Tilia mongolica Maxim.","Packard, S","9063V99",13,9,1999,"Yes",0,0,1,NA,0,0,100,256,"Tilia mongolica",FALSE,FALSE
"152545","152545","0050047MOR","Tilia mongolica Maxim.","Packard, S","9278V01",10,7,2001,"Yes",0,21,26,NA,0,44.6808510638298,55.3191489361702,191,"Tilia mongolica",FALSE,FALSE
"155663","155663","0045000MOR","Tilia mongolica Maxim.","Hess, WJ","9711",10,8,2001,"Yes",0,0,8,NA,0,0,100,222,"Tilia mongolica",FALSE,FALSE
"167439","167439","0054191MOR","Tilia mongolica Maxim.","Means, E","11263v08",21,8,2008,"Yes",0,0,60,NA,0,0,100,234,"Tilia mongolica",FALSE,FALSE
"168942","168942","0054773MOR","Tilia mongolica Maxim.","Potenberg, K","11885v09",29,9,2009,"Yes",0,0,40,NA,0,0,100,272,"Tilia mongolica",FALSE,FALSE
"170404","170404","0055536MOR","Tilia mongolica Maxim.","Potenberg, K","11691v09",7,7,2009,"Yes",172,99,0,NA,63.4686346863469,36.5313653136531,0,188,"Tilia mongolica",FALSE,FALSE
"172905","172905","0058002MOR","Tilia mongolica Maxim.","Beck, J","13039v11",8,7,2011,"Yes",160,157,0,NA,50.4731861198738,49.5268138801262,0,189,"Tilia mongolica",FALSE,FALSE
"176995","176995","0064037MOR","Tilia mongolica Maxim.","Glaysher, L","13907v13",25,7,2013,"Yes",0,0,47,NA,0,0,100,206,"Tilia mongolica",FALSE,FALSE
"176996","176996","0064038MOR","Tilia mongolica Maxim.","Beck, J","13908v13",25,7,2013,"Yes",0,3,31,NA,0,8.82352941176471,91.1764705882353,206,"Tilia mongolica",FALSE,FALSE
"181667","181667","0083884MOR","Tilia mongolica Maxim.","Potenberg, K","14536v15",28,7,2015,"Yes",0,0,2,NA,0,0,100,209,"Tilia mongolica",FALSE,FALSE
"188231","188231","0099484MOR","Tilia mongolica Maxim.","DeVries, C","16168v19",5,6,2019,"Yes",51,0,0,NA,100,0,0,156,"Tilia mongolica",FALSE,FALSE
"34698","34698","0049453MOR","Tilia oliveri Szyszyl.","Hess, WJ","4447",6,10,1978,"Yes",0,0,11,NA,0,0,100,279,"Tilia oliveri",FALSE,FALSE
"36845","36845","0049454MOR","Tilia oliveri Szyszyl.","Anderson, B","7917",6,7,1979,"Yes",0,0,11,NA,0,0,100,187,"Tilia oliveri",FALSE,FALSE
"36846","36846","0049456MOR","Tilia oliveri Szyszyl.","Anderson, B","7913",6,7,1979,"Yes",0,0,10,NA,0,0,100,187,"Tilia oliveri",FALSE,FALSE
"93265","93265","0049459MOR","Tilia oliveri Szyszyl.","Packard, S","3652V90",17,7,1990,"Yes",0,0,32,NA,0,0,100,198,"Tilia oliveri",FALSE,FALSE
"94005","94005","0049450MOR","Tilia oliveri Szyszyl.","Terrien, D","3653V90",17,7,1990,"Yes",0,0,24,NA,0,0,100,198,"Tilia oliveri",FALSE,FALSE
"97888","97888","0071267MOR","Tilia oliveri Szyszyl.","Altvatter, K","4705V91",20,6,1991,"Yes",0,1,4,NA,0,20,80,171,"Tilia oliveri",FALSE,FALSE
"112867","112867","0049461MOR","Tilia oliveri Szyszyl.","Altvatter, K","5887V93",22,6,1993,"Yes",13,44,6,NA,20.6349206349206,69.8412698412698,9.52380952380952,173,"Tilia oliveri",FALSE,FALSE
"112875","112875","0049460MOR","Tilia oliveri Szyszyl.","Altvatter, K","5879V93",22,6,1993,"Yes",3,85,16,NA,2.88461538461538,81.7307692307692,15.3846153846154,173,"Tilia oliveri",FALSE,FALSE
"120597","120597","0049449MOR","Tilia oliveri Szyszyl.","Packard, S","6723V94",16,8,1994,"Yes",0,0,10,NA,0,0,100,228,"Tilia oliveri",FALSE,FALSE
"142716","142716","0049451MOR","Tilia oliveri Szyszyl.","Kirt, S","8532V98",15,6,1998,"Yes",10,17,2,NA,34.4827586206897,58.6206896551724,6.89655172413793,166,"Tilia oliveri",FALSE,FALSE
"154087","154087","0049455MOR","Tilia oliveri Szyszyl.","Packard, S","9286V01",17,7,2001,"Yes",0,0,15,NA,0,0,100,198,"Tilia oliveri",FALSE,FALSE
"93113","93113","0071311MOR","Tilia platyphyllos 'Laciniata'","Packard, S","3649V90",17,7,1990,"Yes",0,0,6,NA,0,0,100,198,"Tilia platyphyllos",TRUE,FALSE
"112846","112846","0071315MOR","Tilia platyphyllos 'Laciniata'","Bradtke, HL","5897V93",23,6,1993,"Yes",15,57,0,NA,20.8333333333333,79.1666666666667,0,174,"Tilia platyphyllos",TRUE,FALSE
"112869","112869","0071316MOR","Tilia platyphyllos 'Laciniata'","Altvatter, K","5885V93",22,6,1993,"Yes",27,123,5,NA,17.4193548387097,79.3548387096774,3.2258064516129,173,"Tilia platyphyllos",TRUE,FALSE
"112870","112870","0071309MOR","Tilia platyphyllos 'Laciniata'","Altvatter, K","5884V93",22,6,1993,"Yes",0,16,5,NA,0,76.1904761904762,23.8095238095238,173,"Tilia platyphyllos",TRUE,FALSE
"112871","112871","0071308MOR","Tilia platyphyllos 'Laciniata'","Altvatter, K","5883V93",22,6,1993,"Yes",13,58,3,NA,17.5675675675676,78.3783783783784,4.05405405405405,173,"Tilia platyphyllos",TRUE,FALSE
"177679","177679","0065605MOR","Tilia platyphyllos 'Laciniata'","Means, E","13954v13",15,8,2013,"Yes",0,0,2,NA,0,0,100,227,"Tilia platyphyllos",TRUE,FALSE
"74767","74767","0071273MOR","Tilia platyphyllos 'Orebro'","Podrasky, N","1221V87",23,6,1987,"Yes",0,0,28,NA,0,0,100,174,"Tilia platyphyllos",TRUE,FALSE
"92439","92439","0071274MOR","Tilia platyphyllos 'Orebro'","Klock, K","3520V90",15,6,1990,"Yes",22,25,1,NA,45.8333333333333,52.0833333333333,2.08333333333333,166,"Tilia platyphyllos",TRUE,FALSE
"119773","119773","0071275MOR","Tilia platyphyllos 'Orebro'","Altvatter, K","6569V94",16,6,1994,"Yes",0,7,1,NA,0,87.5,12.5,167,"Tilia platyphyllos",TRUE,FALSE
"177866","177866","0065598MOR","Tilia platyphyllos 'Orebro'","Glaysher, L","13925v13",1,8,2013,"Yes",0,0,4,NA,0,0,100,213,"Tilia platyphyllos",TRUE,FALSE
"28153","28153","0071278MOR","Tilia platyphyllos 'Pyramidalis'","Lesica, P","s.n.",14,6,1972,"Yes",16,5,0,NA,76.1904761904762,23.8095238095238,0,166,"Tilia platyphyllos",TRUE,FALSE
"28155","28155","0071276MOR","Tilia platyphyllos 'Pyramidalis'","Read, RW","s.n.",15,10,1971,"Yes",0,0,15,NA,0,0,100,288,"Tilia platyphyllos",TRUE,FALSE
"28157","28157","0071282MOR","Tilia platyphyllos 'Pyramidalis'","Swink, FA","s.n.",10,6,1964,"Yes",15,33,0,NA,31.25,68.75,0,162,"Tilia platyphyllos",TRUE,FALSE
"65119","65119","0071277MOR","Tilia platyphyllos 'Pyramidalis'","Podrasky, N","291V84",21,6,1984,"Yes",0,26,58,NA,0,30.952380952381,69.047619047619,173,"Tilia platyphyllos",TRUE,FALSE
"72442","72442","0060934MOR","Tilia platyphyllos 'Pyramidalis'","Podrasky, N","1188V87",16,6,1987,"Yes",0,16,51,NA,0,23.8805970149254,76.1194029850746,167,"Tilia platyphyllos",TRUE,FALSE
"112844","112844","0071279MOR","Tilia platyphyllos 'Pyramidalis'","Bradtke, HL","5892V93",23,6,1993,"Yes",0,11,32,NA,0,25.5813953488372,74.4186046511628,174,"Tilia platyphyllos",TRUE,FALSE
"127899","127899","0071280MOR","Tilia platyphyllos 'Pyramidalis'","Altvatter, K","7265V95",21,8,1995,"Yes",0,0,7,NA,0,0,100,233,"Tilia platyphyllos",TRUE,FALSE
"132121","132121","0071281MOR","Tilia platyphyllos 'Pyramidalis'","Linden, M","7471V96",25,6,1996,"Yes",15,23,4,NA,35.7142857142857,54.7619047619048,9.52380952380952,177,"Tilia platyphyllos",TRUE,FALSE
"137651","137651","0060933MOR","Tilia platyphyllos 'Pyramidalis'","Packard, S","8208V97",4,8,1997,"Yes",0,0,6,NA,0,0,100,216,"Tilia platyphyllos",TRUE,FALSE
"36847","36847","0060936MOR","Tilia platyphyllos 'Rubra'","Hess, WJ","4757",9,7,1979,"Yes",0,0,65,NA,0,0,100,190,"Tilia platyphyllos",TRUE,FALSE
"78986","78986","0060935MOR","Tilia platyphyllos 'Rubra'","Podrasky, N","1569V87",19,8,1987,"Yes",0,0,17,NA,0,0,100,231,"Tilia platyphyllos",TRUE,FALSE
"112874","112874","0060937MOR","Tilia platyphyllos 'Rubra'","Altvatter, K","5880V93",22,6,1993,"Yes",47,48,1,NA,48.9583333333333,50,1.04166666666667,173,"Tilia platyphyllos",TRUE,FALSE
"120833","120833","0071317MOR","Tilia platyphyllos 'Vitifolia'","Altvatter, K","6712V94",14,8,1994,"Yes",0,0,3,NA,0,0,100,226,"Tilia platyphyllos",TRUE,FALSE
"28164","28164","0071306MOR","Tilia platyphyllos Scop.","Read, RW","435",2,7,1970,"Yes",0,0,24,NA,0,0,100,183,"Tilia platyphyllos",FALSE,FALSE
"28165","28165","0071305MOR","Tilia platyphyllos Scop.","Read, RW","434",2,7,1970,"Yes",0,0,16,NA,0,0,100,183,"Tilia platyphyllos",FALSE,FALSE
"28168","28168","0071304MOR","Tilia platyphyllos Scop.","Lesica, P","s.n.",14,6,1972,"Yes",25,4,0,NA,86.2068965517241,13.7931034482759,0,166,"Tilia platyphyllos",FALSE,FALSE
"36848","36848","0071300MOR","Tilia platyphyllos Scop.","Hess, WJ","4750",6,7,1979,"Yes",0,0,30,NA,0,0,100,187,"Tilia platyphyllos",FALSE,FALSE
"36849","36849","0071302MOR","Tilia platyphyllos Scop.","Hess, WJ","4739",5,6,1979,"Yes",0,0,61,NA,0,0,100,156,"Tilia platyphyllos",FALSE,FALSE
"36850","36850","0071301MOR","Tilia platyphyllos Scop.","Hess, WJ","4745",5,7,1979,"Yes",0,0,54,NA,0,0,100,186,"Tilia platyphyllos",FALSE,FALSE
"36851","36851","0071303MOR","Tilia platyphyllos Scop.","Anderson, B","7919",6,7,1979,"Yes",0,0,49,NA,0,0,100,187,"Tilia platyphyllos",FALSE,FALSE
"74094","74094","0071299MOR","Tilia platyphyllos Scop.","Podrasky, N","1326V87",8,7,1987,"Yes",0,0,13,NA,0,0,100,189,"Tilia platyphyllos",FALSE,FALSE
"74189","74189","0071294MOR","Tilia platyphyllos Scop.","Podrasky, N","1325V87",8,7,1987,"Yes",0,0,7,NA,0,0,100,189,"Tilia platyphyllos",FALSE,FALSE
"75702","75702","0071298MOR","Tilia platyphyllos Scop.","Podrasky, N","1310V87",7,7,1987,"Yes",0,0,18,NA,0,0,100,188,"Tilia platyphyllos",FALSE,FALSE
"75705","75705","0071297MOR","Tilia platyphyllos Scop.","Podrasky, N","1306V87",7,7,1987,"Yes",0,2,29,NA,0,6.45161290322581,93.5483870967742,188,"Tilia platyphyllos",FALSE,FALSE
"76916","76916","0071295MOR","Tilia platyphyllos Scop.","Podrasky, N","1519V87",10,8,1987,"Yes",0,0,11,NA,0,0,100,222,"Tilia platyphyllos",FALSE,FALSE
"78755","78755","0071296MOR","Tilia platyphyllos Scop.","Podrasky, N","1222V87",23,6,1987,"Yes",18,37,18,NA,24.6575342465753,50.6849315068493,24.6575342465753,174,"Tilia platyphyllos",FALSE,FALSE
"78987","78987","0071293MOR","Tilia platyphyllos Scop.","Podrasky, N","1570V87",19,8,1987,"Yes",0,0,10,NA,0,0,100,231,"Tilia platyphyllos",FALSE,FALSE
"79001","79001","0071292MOR","Tilia platyphyllos Scop.","Podrasky, N","1568V87",19,8,1987,"Yes",0,0,17,NA,0,0,100,231,"Tilia platyphyllos",FALSE,FALSE
"79006","79006","0071307MOR","Tilia platyphyllos Scop.","Podrasky, N","1565V87",19,8,1987,"Yes",0,0,15,NA,0,0,100,231,"Tilia platyphyllos",FALSE,FALSE
"92015","92015","0071286MOR","Tilia platyphyllos Scop.","Klock, K","3366V90",22,5,1990,"Yes",125,0,0,NA,100,0,0,142,"Tilia platyphyllos",FALSE,FALSE
"92438","92438","0071289MOR","Tilia platyphyllos Scop.","Klock, K","3519V90",15,6,1990,"Yes",43,18,0,NA,70.4918032786885,29.5081967213115,0,166,"Tilia platyphyllos",FALSE,FALSE
"92621","92621","0071290MOR","Tilia platyphyllos Scop.","Erickson, C","3541V90",19,6,1990,"Yes",2,46,4,NA,3.84615384615385,88.4615384615385,7.69230769230769,170,"Tilia platyphyllos",FALSE,FALSE
"92623","92623","0071287MOR","Tilia platyphyllos Scop.","Erickson, C","3543V90",19,6,1990,"Yes",1,46,5,NA,1.92307692307692,88.4615384615385,9.61538461538462,170,"Tilia platyphyllos",FALSE,FALSE
"92640","92640","0071288MOR","Tilia platyphyllos Scop.","Erickson, C","3542V90",19,6,1990,"Yes",15,35,0,NA,30,70,0,170,"Tilia platyphyllos",FALSE,FALSE
"93931","93931","0071283MOR","Tilia platyphyllos Scop.","Shimp, E","3794",1,8,1990,"Yes",0,0,13,NA,0,0,100,213,"Tilia platyphyllos",FALSE,FALSE
"98503","98503","0071291MOR","Tilia platyphyllos Scop.","Packard, S","4840V91",30,7,1991,"Yes",0,0,13,NA,0,0,100,211,"Tilia platyphyllos",FALSE,FALSE
"98504","98504","0071284MOR","Tilia platyphyllos Scop.","Packard, S","4856V91",6,8,1991,"Yes",0,0,3,NA,0,0,100,218,"Tilia platyphyllos",FALSE,FALSE
"112592","112592","0071265MOR","Tilia platyphyllos Scop.","Altvatter, K","5850V93",15,6,1993,"Yes",60,21,0,NA,74.0740740740741,25.9259259259259,0,166,"Tilia platyphyllos",FALSE,FALSE
"112593","112593","0071264MOR","Tilia platyphyllos Scop.","Altvatter, K","5849V93",15,6,1993,"Yes",37,45,0,NA,45.1219512195122,54.8780487804878,0,166,"Tilia platyphyllos",FALSE,FALSE
"112815","112815","0071260MOR","Tilia platyphyllos Scop.","Bradtke, HL","5895V93",23,6,1993,"Yes",0,8,17,NA,0,32,68,174,"Tilia platyphyllos",FALSE,FALSE
"112845","112845","0071259MOR","Tilia platyphyllos Scop.","Bradtke, HL","5896V93",23,6,1993,"Yes",0,13,27,NA,0,32.5,67.5,174,"Tilia platyphyllos",FALSE,FALSE
"112848","112848","0071263MOR","Tilia platyphyllos Scop.","Bradtke, HL","5900V93",26,6,1993,"Yes",0,6,19,NA,0,24,76,177,"Tilia platyphyllos",FALSE,FALSE
"112868","112868","0071261MOR","Tilia platyphyllos Scop.","Altvatter, K","5886V93",22,6,1993,"Yes",0,24,19,NA,0,55.8139534883721,44.1860465116279,173,"Tilia platyphyllos",FALSE,FALSE
"112872","112872","0071258MOR","Tilia platyphyllos Scop.","Altvatter, K","5882V93",22,6,1993,"Yes",1,47,68,NA,0.862068965517241,40.5172413793103,58.6206896551724,173,"Tilia platyphyllos",FALSE,FALSE
"112878","112878","0071262MOR","Tilia platyphyllos Scop.","Altvatter, K","5876V93",22,6,1993,"Yes",0,16,38,NA,0,29.6296296296296,70.3703703703704,173,"Tilia platyphyllos",FALSE,FALSE
"119805","119805","0071256MOR","Tilia platyphyllos Scop.","Altvatter, K","6568V94",16,6,1994,"Yes",5,20,7,NA,15.625,62.5,21.875,167,"Tilia platyphyllos",FALSE,FALSE
"120174","120174","0071254MOR","Tilia platyphyllos Scop.","Carlino, J","6618V94",14,7,1994,"Yes",0,0,11,NA,0,0,100,195,"Tilia platyphyllos",FALSE,FALSE
"120624","120624","0071257MOR","Tilia platyphyllos Scop.","Carlino, J","6733V94",16,8,1994,"Yes",0,0,20,NA,0,0,100,228,"Tilia platyphyllos",FALSE,FALSE
"120840","120840","0071253MOR","Tilia platyphyllos Scop.","Packard, S","6728V94",16,8,1994,"Yes",0,0,3,NA,0,0,100,228,"Tilia platyphyllos",FALSE,FALSE
"122448","122448","0071252MOR","Tilia platyphyllos Scop.","Altvatter, K","6608V94",6,7,1994,"Yes",0,2,16,NA,0,11.1111111111111,88.8888888888889,187,"Tilia platyphyllos",FALSE,FALSE
"140376","140376","0071285MOR","Tilia platyphyllos Scop.","Rossi, E","271",15,6,1990,"Yes",73,84,0,NA,46.4968152866242,53.5031847133758,0,166,"Tilia platyphyllos",FALSE,FALSE
"155785","155785","0040401MOR","Tilia platyphyllos Scop.","Stephens, M","6",25,6,2003,"Yes",32,7,0,NA,82.051282051282,17.948717948718,0,176,"Tilia platyphyllos",FALSE,FALSE
"158027","158027","0050165MOR","Tilia platyphyllos Scop.","Shroll, E","10189V05",5,7,2005,"Yes",0,0,24,NA,0,0,100,186,"Tilia platyphyllos",FALSE,FALSE
